UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_3,Process temperature [K]_rolling_3,Rotational speed [rpm]_rolling_3,Torque [Nm]_rolling_3,Tool wear [min]_rolling_3,Air temperature [K]_rolling_5,Process temperature [K]_rolling_5,Rotational speed [rpm]_rolling_5,Torque [Nm]_rolling_5,Tool wear [min]_rolling_5,Air temperature [K]_rolling_10,Process temperature [K]_rolling_10,Rotational speed [rpm]_rolling_10,Torque [Nm]_rolling_10,Tool wear [min]_rolling_10,Temperature_diff,Temperature_ratio,Power,Power_per_temp,Efficiency,Wear_rate
689,H30102,H,297.6,309.0,1735,26.4,41,0,0,0,0,0,0,297.7666666666667,309.06666666666666,1574.0,36.63333333333333,23.0,297.7,309.08000000000004,1518.6,39.3,82.6,297.91,309.48,1524.8,38.47,86.6,11.399999999999977,1.0383064516129032,4.796230366492146,0.015521781121333808,0.11419596110695587,41.0
690,H30103,H,297.6,309.0,1354,55.6,46,0,0,0,0,0,0,297.6666666666667,309.0,1499.6666666666667,43.6,36.666666666666664,297.68,309.02,1509.4,40.64,62.4,297.86,309.39,1491.6,41.120000000000005,85.2,11.399999999999977,1.0383064516129032,7.88297382198953,0.025511242142360935,0.16772284727637296,46.0
691,H30104,H,297.6,309.0,1413,40.2,51,0,0,0,0,0,0,297.6,309.0,1500.6666666666667,40.733333333333334,46.0,297.7,309.03999999999996,1497.8,41.14,33.2,297.8,309.29,1489.6,40.72,83.5,11.399999999999977,1.0383064516129032,5.947916230366493,0.019248919839373765,0.11438300443012486,51.0
700,H30113,H,297.5,308.7,1416,39.2,74,0,0,0,0,0,0,297.56666666666666,308.90000000000003,1394.3333333333333,45.0,57.0,297.62,308.94,1465.6,42.04,47.0,297.71999999999997,309.15,1480.3,40.88,82.4,11.199999999999989,1.0376470588235294,5.812272251308901,0.018828222388431813,0.07749696335078535,74.0
704,H30117,H,297.7,308.9,1479,40.9,87,0,0,0,0,0,0,297.59999999999997,308.8666666666666,1436.0,40.1,70.66666666666667,297.6,308.91999999999996,1479.4,40.459999999999994,59.8,297.65999999999997,309.04,1486.3,40.260000000000005,80.6,11.199999999999989,1.0376217668794088,6.334146596858639,0.02050549238219048,0.07197893860066634,87.0
717,H30130,H,297.4,308.6,1420,45.8,120,0,0,0,0,0,0,297.5333333333333,308.73333333333335,1438.3333333333333,41.96666666666667,93.66666666666667,297.56,308.84,1416.4,44.34,75.6,297.63,308.96,1467.5,41.82,79.1,11.200000000000045,1.0376597175521185,6.810052356020941,0.022067570823139794,0.056281424429925134,120.0
728,H30141,H,297.3,308.6,1499,37.6,147,0,0,0,0,0,0,297.46666666666664,308.7,1466.0,41.43333333333333,118.0,297.5,308.76,1445.4,40.74,95.8,297.59000000000003,308.89,1477.4,40.69,79.1,11.300000000000011,1.0380087453750422,5.901821989528796,0.01912450417864159,0.0398771756049243,147.0
735,H30148,H,297.0,308.4,1305,54.6,168,0,0,0,0,0,0,297.23333333333335,308.53333333333336,1408.0,46.0,145.0,297.38,308.64,1423.8,43.62,119.2,297.54,308.84000000000003,1460.8,42.38,76.2,11.399999999999977,1.0383838383838384,7.461047120418848,0.024192759793835436,0.04414820781312928,168.0
738,H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0,297.06666666666666,308.43333333333334,1426.0,43.800000000000004,164.0,297.26,308.56000000000006,1435.4,43.62,139.8,297.43999999999994,308.75,1450.5,42.83,93.4,11.400000000000034,1.038396766588077,6.05034554973822,0.0196248639303867,0.03399070533560798,177.0
749,H30162,H,296.7,308.1,1528,46.3,203,0,0,0,0,0,0,296.8666666666666,308.2666666666667,1435.6666666666667,46.699999999999996,182.66666666666666,297.06,308.4,1445.2,44.7,163.0,297.33000000000004,308.65999999999997,1462.3,42.58,111.4,11.400000000000034,1.0384226491405462,7.4079999999999995,0.02404414151249594,0.036313725490196076,203.0
756,H30169,H,296.8,308.1,1492,43.7,222,0,0,0,0,0,0,296.8,308.1666666666667,1498.0,43.06666666666667,200.66666666666666,296.94,308.3,1459.6,44.28,183.4,297.25,308.57,1438.0,44.31,129.5,11.300000000000011,1.0380727762803235,6.8272670157068065,0.022159256785805926,0.030615547155635903,222.0
772,H30185,H,296.8,308.0,1311,58.6,19,0,0,0,0,0,0,296.76666666666665,308.06666666666666,1443.6666666666667,49.53333333333333,148.0,296.84000000000003,308.18,1422.0,48.480000000000004,157.8,297.16999999999996,308.46999999999997,1433.7,44.61,126.8,11.199999999999989,1.0377358490566038,8.044460732984295,0.02611837900319576,0.4022230366492147,19.0
773,H30186,H,296.8,308.0,1453,51.0,24,0,0,0,0,0,0,296.8,308.03333333333336,1418.6666666666667,51.1,88.33333333333333,296.8,308.1,1451.6,47.760000000000005,129.0,297.09000000000003,308.37,1437.7,45.69,124.1,11.199999999999989,1.0377358490566038,7.759476439790576,0.025193105323995376,0.31037905759162304,24.0
784,H30197,H,296.7,307.9,1579,33.4,50,0,0,0,0,0,0,296.76666666666665,307.96666666666664,1447.6666666666667,47.666666666666664,31.0,296.76,308.02,1472.6,46.6,103.6,297.01,308.29,1454.0,45.11,121.7,11.199999999999989,1.0377485675766767,5.522366492146597,0.01793558457988502,0.10828169592444307,50.0
795,H30208,H,296.9,307.9,1547,32.6,79,0,0,0,0,0,0,296.8,307.93333333333334,1526.3333333333333,39.0,51.0,296.8,307.98,1476.4,43.86,78.8,296.93,308.19,1460.8,44.279999999999994,120.9,11.0,1.0370495116200742,5.280858638743456,0.017151213506799143,0.06601073298429319,79.0
804,H30217,H,296.9,307.8,1549,37.8,104,0,0,0,0,0,0,296.8333333333333,307.8666666666666,1558.3333333333333,34.6,77.66666666666667,296.82,307.92,1487.8,42.67999999999999,55.2,296.88,308.11,1473.7,43.480000000000004,119.3,10.900000000000034,1.0367126978780736,6.131120418848167,0.019919169651878385,0.05839162303664921,104.0
835,H30248,H,296.6,307.4,1333,50.2,177,0,0,0,0,0,0,296.79999999999995,307.7,1476.3333333333333,40.2,120.0,296.78000000000003,307.79999999999995,1492.2,41.0,86.8,296.81,307.99,1457.1,44.739999999999995,122.3,10.799999999999955,1.0364126770060686,7.006973821989529,0.022794319525014737,0.03936502147185129,177.0
839,H30252,H,296.6,307.4,1406,41.5,189,0,0,0,0,0,0,296.70000000000005,307.5333333333333,1429.3333333333333,43.166666666666664,156.66666666666666,296.73999999999995,307.68,1482.8,39.1,119.8,296.77,307.89,1467.2,43.42999999999999,124.4,10.799999999999955,1.0364126770060686,6.109842931937173,0.019875871606822297,0.032157068062827227,189.0
850,H30263,H,296.4,307.4,1586,35.5,0,0,0,0,0,0,0,296.5333333333333,307.4,1441.6666666666667,42.4,122.0,296.68,307.58,1484.2,39.519999999999996,109.8,296.72,307.8,1478.4,43.06,106.7,11.0,1.0371120107962213,5.895602094240838,0.019178926786730117,5.895602094240838,0.0
860,H30273,H,296.2,307.0,1542,40.6,28,0,0,0,0,0,0,296.40000000000003,307.26666666666665,1511.3333333333333,39.199999999999996,72.33333333333333,296.53999999999996,307.4,1483.2,41.12,99.6,296.66999999999996,307.69,1479.8,42.489999999999995,89.2,10.800000000000011,1.036461850101283,6.5555183246073305,0.021353479884714432,0.22605235602094242,28.0
861,H30274,H,296.1,306.9,1541,32.6,33,0,0,0,0,0,0,296.2333333333333,307.09999999999997,1556.3333333333333,36.233333333333334,20.333333333333332,296.38,307.21999999999997,1481.6,40.080000000000005,85.4,296.6,307.57,1484.7,41.38,70.3,10.799999999999955,1.0364741641337385,5.260376963350786,0.01714036156191198,0.15471696951031721,33.0
863,H30276,H,296.1,306.8,1645,31.0,41,0,0,0,0,0,0,296.1333333333333,306.9,1576.0,34.733333333333334,34.0,296.28000000000003,307.1,1544.0,36.239999999999995,58.2,296.53000000000003,307.45,1518.1,38.620000000000005,72.5,10.699999999999989,1.0361364403917595,5.33979057591623,0.017404793272217178,0.12713787085514833,41.0
868,H30281,H,295.9,306.5,1594,33.2,55,0,0,0,0,0,0,296.03333333333336,306.73333333333335,1593.3333333333333,32.26666666666667,43.0,296.14,306.91999999999996,1581.6,34.58,31.4,296.43999999999994,307.3,1532.2,36.84,75.6,10.600000000000023,1.0358229131463332,5.54144502617801,0.01807975538720395,0.09895437546746447,55.0
888,H30301,H,295.7,306.2,2161,16.5,105,0,0,0,0,0,0,295.90000000000003,306.5,1800.0,26.900000000000006,67.0,296.0,306.68,1696.6,30.78,52.4,296.34000000000003,307.13,1590.4,35.15,81.1,10.5,1.0355089617855935,3.7336649214659685,0.012193549710862079,0.03522325397609404,105.0
900,H30313,H,295.6,306.2,1329,55.3,135,0,0,0,0,0,0,295.73333333333335,306.3,1694.6666666666667,35.0,98.33333333333333,295.88,306.52,1654.0,33.720000000000006,73.8,296.21,306.96,1568.6,37.42,86.7,10.599999999999966,1.0358592692828146,7.695675392670156,0.02513283929676733,0.05658584847551586,135.0
902,H30315,H,295.6,306.1,1256,62.3,142,0,0,0,0,0,0,295.6333333333334,306.1666666666667,1582.0,44.699999999999996,127.33333333333333,295.78000000000003,306.36,1597.0,39.66,95.6,296.08,306.79,1539.3,39.870000000000005,90.5,10.5,1.0355209742895806,8.19359162303665,0.026767695599597022,0.057297843517738804,142.0
905,H30318,H,295.7,306.2,1458,49.8,151,0,0,0,0,0,0,295.6333333333333,306.1666666666667,1347.6666666666667,55.79999999999999,142.66666666666666,295.7,306.24,1559.6,43.42,117.6,295.99,306.66999999999996,1551.8,39.83,87.9,10.5,1.0355089617855935,7.602973821989528,0.024830090862147384,0.050019564618352164,151.0
922,H30335,H,295.5,305.9,1593,37.2,197,0,0,0,0,0,0,295.59999999999997,306.06666666666666,1435.6666666666667,49.76666666666667,163.33333333333334,295.62,306.12,1559.4,44.22,146.0,295.88,306.52,1570.5,39.4,88.7,10.399999999999977,1.0351945854483924,6.205193717277488,0.02028503993879532,0.03133936220847216,197.0
926,H30339,H,295.6,306.1,1623,30.9,210,0,0,0,0,0,0,295.6,306.06666666666666,1558.0,39.300000000000004,186.0,295.6,306.1,1451.8,47.1,167.0,295.8,306.39,1574.2,38.94,109.7,10.5,1.0355209742895806,5.2513821989528795,0.01715577327328611,0.02488806729361554,210.0
928,H30341,H,295.6,306.0,1396,52.4,0,0,0,0,0,0,0,295.56666666666666,306.0,1537.3333333333333,40.166666666666664,135.66666666666666,295.6,306.06000000000006,1465.2,46.519999999999996,140.0,295.74,306.28999999999996,1559.6,40.12,106.9,10.399999999999977,1.0351826792963463,7.659727748691099,0.025031790028402282,7.659727748691099,0.0
952,H30365,H,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,295.6,306.1333333333334,1509.3333333333333,39.699999999999996,90.0,295.6,306.1,1515.8,41.22,123.6,295.69000000000005,306.23,1556.4,40.44,109.6,10.699999999999989,1.0361975642760486,5.656774869109947,0.018468086415638088,0.09273401424770406,60.0
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,295.6,306.1666666666667,1439.6666666666667,43.56666666666666,43.0,295.58000000000004,306.1,1507.0,39.760000000000005,107.2,295.64,306.16999999999996,1533.3,41.589999999999996,112.4,10.599999999999966,1.0358592692828146,6.292670157068063,0.02055084963118244,0.08989528795811519,69.0
957,H30370,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,295.6,306.2333333333333,1518.3333333333333,36.833333333333336,68.33333333333333,295.6,306.16,1514.8,38.760000000000005,83.0,295.61,306.14,1537.1,41.489999999999995,114.5,10.599999999999966,1.0358592692828146,5.5026596858638746,0.017970802370554782,0.07146311280342695,76.0
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,295.8666666666667,306.5,1561.3333333333333,35.733333333333334,97.0,295.76000000000005,306.36,1517.8,39.08,70.2,295.68,306.23,1484.8,43.089999999999996,118.6,10.700000000000045,1.0360998650472337,5.5743455497382195,0.01815156479888707,0.03792071802543007,146.0
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,296.09999999999997,306.8,1681.3333333333333,30.2,125.33333333333333,295.90000000000003,306.58000000000004,1593.4,33.78,101.0,295.75,306.32,1529.3,40.15,120.5,10.800000000000011,1.0364495443806954,4.811162303664921,0.015666435375007882,0.0310397567978382,154.0
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,296.3333333333333,307.1333333333334,1612.0,33.46666666666667,165.33333333333334,296.04,306.76,1576.4,35.019999999999996,128.2,295.82000000000005,306.43,1546.1,38.120000000000005,125.9,10.899999999999977,1.0367870401619979,6.262617801047121,0.020386125654450263,0.03178993807638132,196.0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,296.3333333333333,307.26666666666665,1584.6666666666667,35.300000000000004,137.33333333333334,296.2,307.02,1604.8,34.12,126.8,295.89,306.56000000000006,1555.9,36.940000000000005,117.0,11.100000000000023,1.0374493927125508,6.191413612565445,0.020134678414846976,0.09827640654865787,62.0
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,296.3666666666667,307.40000000000003,1525.3333333333333,38.36666666666667,111.0,296.36,307.28000000000003,1597.6,34.7,126.6,295.98,306.72,1556.2,36.730000000000004,104.8,11.100000000000023,1.0374493927125508,5.8659267015706815,0.01907618439535181,0.07718324607329845,75.0
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,296.4,307.5,1518.3333333333333,41.96666666666666,77.0,296.36,307.36,1550.6,38.76,116.2,296.06,306.86,1534.2,38.92,93.2,11.100000000000023,1.0374493927125508,7.756900523560208,0.025225692759545393,0.0816515844585285,94.0
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,296.5333333333333,307.59999999999997,1542.0,39.46666666666667,95.33333333333333,296.46,307.5,1521.2,39.68,108.8,296.18,307.04,1557.3,36.730000000000004,104.9,11.0,1.0370619946091644,5.196178010471204,0.01688166994954907,0.04403540686840003,117.0
1061,H30474,H,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,296.6333333333333,307.7333333333333,1484.6666666666667,45.699999999999996,114.66666666666667,296.53999999999996,307.64,1521.2,42.04,96.2,296.28999999999996,307.2,1548.8,38.53,112.2,11.199999999999989,1.0377485675766767,8.022115183246074,0.02605428770135133,0.05986653121825428,133.0
1076,H30489,H,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,296.8,307.8333333333333,1465.3333333333333,46.26666666666667,140.66666666666666,296.64,307.7,1479.0,45.339999999999996,118.2,296.41999999999996,307.36,1541.9,39.730000000000004,122.5,10.900000000000034,1.0367126978780736,7.6756544502617805,0.02493714896121436,0.044367944799201045,172.0
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,296.8333333333333,307.8,1475.0,46.36666666666667,162.0,296.73999999999995,307.74,1491.0,44.48,139.4,296.55,307.51,1544.3,39.59,133.0,10.800000000000011,1.0363758841360728,5.340816753926702,0.01735722051974879,0.02934514699959726,181.0
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,296.96666666666664,307.8,1473.6666666666667,41.699999999999996,181.66666666666666,296.88,307.82,1494.4,41.879999999999995,159.0,296.62,307.59000000000003,1522.5,40.32,137.6,10.799999999999955,1.036351396836082,5.917905759162303,0.019220220068731093,0.03066272414073732,192.0
1088,H30501,H,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,296.96666666666664,307.79999999999995,1541.6666666666667,35.46666666666666,193.0,296.9,307.82,1478.8,42.94,176.8,296.68,307.65999999999997,1500.0,41.309999999999995,142.8,10.900000000000034,1.0367126978780736,5.806722513089005,0.018865245331673178,0.02805179958014012,206.0
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,296.96666666666664,307.73333333333335,1455.3333333333333,41.3,140.0,296.94,307.74,1473.4,41.839999999999996,154.6,296.73999999999995,307.68999999999994,1497.3,41.94,125.4,10.600000000000023,1.0357022566520715,7.065455497382198,0.022977091048397392,0.30719371727748684,22.0
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,296.8666666666666,307.59999999999997,1547.0,38.03333333333333,87.0,296.91999999999996,307.68,1543.4,36.94,126.8,296.78,307.68999999999994,1511.2,41.14,122.5,10.699999999999989,1.0360512129380053,5.324607329842932,0.017315796194611162,0.15660609793655683,33.0
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,296.8,307.5,1566.3333333333333,37.300000000000004,31.0,296.88,307.64,1533.6,37.5,98.2,296.80999999999995,307.68999999999994,1512.3,40.989999999999995,118.8,10.800000000000011,1.0364004044489383,5.653947643979058,0.01838682160643596,0.14497301651228353,38.0
1112,H30525,H,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,296.6666666666667,307.4666666666667,1578.0,37.6,45.0,296.76,307.54,1536.0,39.379999999999995,72.6,296.82,307.67999999999995,1515.2,40.63,115.8,10.899999999999977,1.0367622259696458,7.377424083769634,0.023999427728593477,0.11349883205799438,64.0
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,296.53333333333336,307.40000000000003,1526.3333333333333,40.06666666666667,59.0,296.66,307.43999999999994,1534.2,39.7,46.4,296.78,307.63,1506.5,41.32,111.6,10.900000000000034,1.0367746288798922,6.030994764397906,0.019625755822967477,0.07935519426839349,75.0
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,296.5,307.4666666666667,1542.0,39.199999999999996,76.66666666666667,296.6,307.47999999999996,1585.6,36.239999999999995,60.2,296.77,307.61,1529.5,39.04,107.4,11.099999999999966,1.0374241402562372,5.369005235602094,0.01744883079493693,0.058358752560892325,91.0
1124,H30537,H,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,296.53333333333336,307.56666666666666,1526.6666666666667,43.56666666666666,88.66666666666667,296.56000000000006,307.52,1523.8,42.7,73.6,296.74,307.6,1533.6,39.82,100.2,11.099999999999966,1.0374241402562372,9.041654450261781,0.029384642347292107,0.0895213311907107,100.0
1154,H30567,H,297.0,307.9,1448,45.6,172,0,0,0,0,0,0,296.73333333333335,307.76666666666665,1496.0,46.300000000000004,121.0,296.62,307.6,1492.0,45.1,100.4,296.75,307.62,1512.8,41.3,99.3,10.899999999999977,1.0367003367003367,6.914010471204189,0.022455376652173398,0.039965378446266984,172.0
1156,H30569,H,297.0,307.9,1846,27.3,179,0,0,0,0,0,0,296.8666666666667,307.8333333333333,1560.0,45.06666666666666,150.33333333333334,296.71999999999997,307.7,1574.8,40.72,123.4,296.74,307.62,1555.4,40.05,98.0,10.899999999999977,1.0367003367003367,5.277047120418849,0.017138834428122276,0.029316928446771383,179.0
1157,H30570,H,297.0,307.8,1404,40.7,184,0,0,0,0,0,0,297.0,307.8666666666666,1566.0,37.86666666666667,178.33333333333334,296.84,307.79999999999995,1547.6,41.38,145.2,296.75,307.62,1540.9,40.54,95.8,10.800000000000011,1.0363636363636364,5.983539267015707,0.01943969872324791,0.0323434554973822,184.0
1161,H30574,H,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,297.0,307.8,1694.6666666666667,30.599999999999998,186.0,296.91999999999996,307.8,1583.6,39.940000000000005,166.0,296.76000000000005,307.64,1584.6,38.089999999999996,113.1,10.699999999999989,1.036026936026936,4.570596858638744,0.014854068438864948,0.023319371727748697,195.0
1172,H30585,H,297.0,308.1,1517,41.4,222,0,0,0,0,0,0,297.0,307.8666666666667,1585.0,35.300000000000004,200.33333333333334,297.0,307.88,1609.8,35.760000000000005,190.4,296.78000000000003,307.7,1566.8,39.230000000000004,132.0,11.100000000000023,1.0373737373737375,6.576314136125654,0.021344739163017375,0.02949019791984598,222.0
1174,H30587,H,297.1,308.0,1559,38.8,229,0,0,0,0,0,0,297.03333333333336,307.93333333333334,1636.6666666666667,34.666666666666664,215.33333333333334,297.02000000000004,307.9,1632.0,34.4,201.8,296.82000000000005,307.75,1562.0,39.75,151.1,10.899999999999977,1.0366879838438237,6.333947643979057,0.02056476507785408,0.02753890279990894,229.0
1181,H30594,H,297.3,308.4,1531,35.6,16,0,0,0,0,0,0,297.1333333333334,308.1666666666667,1535.6666666666667,38.6,155.66666666666666,297.08,308.0,1569.0,36.06,169.2,296.9,307.85,1571.9,38.39,146.3,11.099999999999966,1.0373360242179614,5.707183246073298,0.018505782250561927,0.3357166615337234,16.0
1199,H30612,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,297.09999999999997,308.09999999999997,1549.0,36.96666666666667,102.66666666666667,297.06000000000006,308.02,1599.6,35.22,145.0,296.95,307.90999999999997,1573.6,38.3,145.1,11.0,1.0370495116200742,5.950837696335078,0.019327176668837542,0.0929818390052356,63.0
1204,H30617,H,297.0,308.1,1410,47.6,79,0,0,0,0,0,0,297.06666666666666,308.1333333333333,1499.3333333333333,39.9,52.666666666666664,297.06000000000006,308.1,1514.8,39.98,121.8,296.98999999999995,307.95,1549.2,39.96,143.9,11.100000000000023,1.0373737373737375,7.0278534031413615,0.02281029991282493,0.08784816753926702,79.0
1207,H30620,H,296.9,308.0,1318,53.5,88,0,0,0,0,0,0,296.93333333333334,308.0,1428.3333333333333,45.86666666666667,76.66666666666667,297.04,308.08000000000004,1475.0,42.4,95.0,297.02,307.98,1542.4,39.08,142.7,11.100000000000023,1.0373863253620748,7.3835602094240835,0.023972598082545725,0.08296135066768633,88.0
1210,H30623,H,297.0,308.1,2540,13.3,98,0,0,0,0,0,0,296.96666666666664,308.06666666666666,1756.0,38.13333333333333,88.33333333333333,297.02,308.1,1671.2,37.3,68.8,297.02,308.0,1651.6,35.85000000000001,135.3,11.100000000000023,1.0373737373737375,3.5373821989528795,0.011481279451323854,0.03573113332275636,98.0
1212,H30625,H,296.9,308.0,1416,46.9,105,0,0,0,0,0,0,296.93333333333334,308.03333333333336,1758.0,37.9,97.0,296.94,308.02,1648.2,39.56,86.6,297.01,308.01,1608.6,37.81,127.9,11.100000000000023,1.0373863253620748,6.953968586387434,0.022577820085673488,0.06560347723007014,105.0
